datetime,city,area_name,location,hour,day_of_week,month,base_fare,ride_demand
2023-02-17 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,4,2,112,89
2023-02-17 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,4,2,71,63
2023-02-17 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,4,2,145,63
2023-02-17 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,4,2,62,58
2023-02-17 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,4,2,71,66
2023-02-17 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,4,2,143,69
2023-02-17 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,4,2,61,61
2023-02-17 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,4,2,132,113
2023-02-17 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,4,2,61,98
2023-02-17 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,4,2,70,101
2023-02-17 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,4,2,122,104
2023-02-17 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,4,2,121,67
2023-02-17 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,4,2,145,67
2023-02-17 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,4,2,121,72
2023-02-18 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,5,2,146,87
2023-02-18 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,5,2,105,89
2023-02-18 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,5,2,62,84
2023-02-18 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,5,2,84,77
2023-02-18 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,5,2,116,77
2023-02-18 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,5,2,109,81
2023-02-18 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,5,2,55,88
2023-02-18 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,5,2,129,75
2023-02-18 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,5,2,67,113
2023-02-18 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,5,2,100,117
2023-02-18 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,5,2,124,112
2023-02-18 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,5,2,76,81
2023-02-18 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,5,2,84,81
2023-02-18 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,5,2,67,84
2023-02-18 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,5,2,70,88
2023-02-18 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,5,2,149,73
2023-02-18 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,5,2,76,85
2023-02-18 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,5,2,112,120
2023-02-18 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,5,2,112,118
2023-02-18 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,5,2,78,120
2023-02-18 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,5,2,68,124
2023-02-18 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,5,2,114,76
2023-02-18 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,5,2,136,85
2023-02-18 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,5,2,79,89
2023-02-19 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,6,2,150,83
2023-02-19 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,6,2,112,79
2023-02-19 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,6,2,84,83
2023-02-19 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,6,2,98,83
2023-02-19 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,6,2,89,88
2023-02-19 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,6,2,70,87
2023-02-19 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,6,2,52,78
2023-02-19 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,6,2,116,77
2023-02-19 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,6,2,146,116
2023-02-19 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,6,2,125,115
2023-02-19 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,6,2,63,114
2023-02-19 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,6,2,112,85
2023-02-19 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,6,2,137,78
2023-02-19 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,6,2,96,88
2023-02-19 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,6,2,122,80
2023-02-19 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,6,2,150,87
2023-02-19 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,6,2,120,89
2023-02-19 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,6,2,65,123
2023-02-19 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,6,2,56,123
2023-02-19 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,6,2,77,114
2023-02-19 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,6,2,147,118
2023-02-19 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,6,2,52,73
2023-02-19 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,6,2,80,88
2023-02-19 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,6,2,95,89
2023-02-20 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,0,2,67,61
2023-02-20 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,0,2,84,65
2023-02-20 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,0,2,149,72
2023-02-20 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,0,2,62,71
2023-02-20 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,0,2,63,62
2023-02-20 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,0,2,54,70
2023-02-20 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,0,2,53,63
2023-02-20 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,0,2,78,62
2023-02-20 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,0,2,84,90
2023-02-20 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,0,2,148,89
2023-02-20 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,0,2,107,97
2023-02-20 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,0,2,105,64
2023-02-20 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,0,2,101,71
2023-02-20 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,0,2,59,73
2023-02-20 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,0,2,55,74
2023-02-20 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,0,2,55,67
2023-02-20 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,0,2,123,66
2023-02-20 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,0,2,112,112
2023-02-20 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,0,2,78,104
2023-02-20 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,0,2,83,99
2023-02-20 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,0,2,75,110
2023-02-20 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,0,2,124,58
2023-02-20 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,0,2,130,65
2023-02-20 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,0,2,53,60
2023-02-21 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,1,2,141,63
2023-02-21 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,1,2,55,65
2023-02-21 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,1,2,130,67
2023-02-21 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,1,2,118,68
2023-02-21 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,1,2,91,60
2023-02-21 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,1,2,135,67
2023-02-21 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,1,2,51,66
2023-02-21 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,1,2,150,74
2023-02-21 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,1,2,119,98
2023-02-21 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,1,2,118,94
2023-02-21 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,1,2,56,91
2023-02-21 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,1,2,70,67
2023-02-21 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,1,2,81,58
2023-02-21 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,1,2,63,63
2023-02-21 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,1,2,124,71
2023-02-21 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,1,2,69,60
2023-02-21 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,1,2,129,73
2023-02-21 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,1,2,56,105
2023-02-21 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,1,2,108,101
2023-02-21 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,1,2,93,109
2023-02-21 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,1,2,80,107
2023-02-21 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,1,2,93,68
2023-02-21 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,1,2,92,72
2023-02-21 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,1,2,55,68
2023-02-22 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,2,2,115,66
2023-02-22 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,2,2,60,73
2023-02-22 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,2,2,126,58
2023-02-22 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,2,2,123,74
2023-02-22 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,2,2,50,58
2023-02-22 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,2,2,128,59
2023-02-22 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,2,2,124,59
2023-02-22 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,2,2,68,59
2023-02-22 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,2,2,133,96
2023-02-22 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,2,2,101,91
2023-02-22 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,2,2,142,100
2023-02-22 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,2,2,64,59
2023-02-22 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,2,2,141,66
2023-02-22 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,2,2,133,58
2023-02-22 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,2,2,148,74
2023-02-22 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,2,2,73,65
2023-02-22 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,2,2,102,69
2023-02-22 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,2,2,60,110
2023-02-22 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,2,2,96,114
2023-02-22 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,2,2,61,108
2023-02-22 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,2,2,59,114
2023-02-22 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,2,2,109,70
2023-02-22 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,2,2,129,74
2023-02-22 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,2,2,54,66
2023-02-23 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,3,2,112,61
2023-02-23 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,3,2,97,64
2023-02-23 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,3,2,95,71
2023-02-23 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,3,2,137,73
2023-02-23 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,3,2,67,63
2023-02-23 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,3,2,114,74
2023-02-23 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,3,2,139,64
2023-02-23 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,3,2,131,63
2023-02-23 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,3,2,141,93
2023-02-23 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,3,2,146,97
2023-02-23 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,3,2,57,94
2023-02-23 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,3,2,113,66
2023-02-23 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,3,2,146,68
2023-02-23 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,3,2,108,60
2023-02-23 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,3,2,124,62
2023-02-23 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,3,2,144,61
2023-02-23 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,3,2,57,67
2023-02-23 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,3,2,84,110
2023-02-23 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,3,2,54,105
2023-02-23 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,3,2,68,98
2023-02-23 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,3,2,53,111
2023-02-23 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,3,2,73,68
2023-02-23 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,3,2,142,66
2023-02-23 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,3,2,94,74
2023-02-24 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,4,2,51,63
2023-02-24 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,4,2,78,64
2023-02-24 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,4,2,83,70
2023-02-24 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,4,2,59,73
2023-02-24 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,4,2,106,72
2023-02-24 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,4,2,135,64
2023-02-24 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,4,2,71,61
2023-02-24 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,4,2,58,59
2023-02-24 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,4,2,141,94
2023-02-24 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,4,2,135,93
2023-02-24 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,4,2,120,93
2023-02-24 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,4,2,82,71
2023-02-24 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,4,2,114,63
2023-02-24 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,4,2,77,74
2023-02-24 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,4,2,115,65
2023-02-24 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,4,2,134,59
2023-02-24 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,4,2,129,61
2023-02-24 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,4,2,83,102
2023-02-24 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,4,2,147,111
2023-02-24 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,4,2,69,104
2023-02-24 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,4,2,96,110
2023-02-24 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,4,2,83,69
2023-02-24 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,4,2,55,58
2023-02-24 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,4,2,102,58
2023-02-25 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,5,2,108,88
2023-02-25 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,5,2,56,86
2023-02-25 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,5,2,110,85
2023-02-25 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,5,2,70,84
2023-02-25 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,5,2,142,73
2023-02-25 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,5,2,144,84
2023-02-25 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,5,2,149,87
2023-02-25 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,5,2,138,88
2023-02-25 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,5,2,128,110
2023-02-25 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,5,2,132,117
2023-02-25 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,5,2,99,113
2023-02-25 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,5,2,90,73
2023-02-25 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,5,2,136,84
2023-02-25 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,5,2,51,83
2023-02-25 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,5,2,70,86
2023-02-25 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,5,2,83,87
2023-02-25 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,5,2,134,86
2023-02-25 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,5,2,134,124
2023-02-25 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,5,2,95,127
2023-02-25 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,5,2,54,114
2023-02-25 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,5,2,71,118
2023-02-25 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,5,2,51,76
2023-02-25 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,5,2,120,88
2023-02-25 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,5,2,113,73
2023-02-26 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,6,2,146,86
2023-02-26 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,6,2,92,84
2023-02-26 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,6,2,92,78
2023-02-26 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,6,2,104,84
2023-02-26 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,6,2,80,84
2023-02-26 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,6,2,123,80
2023-02-26 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,6,2,76,79
2023-02-26 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,6,2,95,76
2023-02-26 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,6,2,82,110
2023-02-26 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,6,2,54,110
2023-02-26 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,6,2,109,109
2023-02-26 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,6,2,110,76
2023-02-26 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,6,2,76,78
2023-02-26 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,6,2,125,84
2023-02-26 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,6,2,52,82
2023-02-26 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,6,2,88,75
2023-02-26 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,6,2,132,85
2023-02-26 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,6,2,117,122
2023-02-26 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,6,2,87,113
2023-02-26 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,6,2,55,120
2023-02-26 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,6,2,77,127
2023-02-26 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,6,2,144,80
2023-02-26 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,6,2,103,78
2023-02-26 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,6,2,78,86
2023-02-27 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,0,2,83,64
2023-02-27 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,0,2,89,67
2023-02-27 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,0,2,62,58
2023-02-27 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,0,2,90,67
2023-02-27 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,0,2,115,68
2023-02-27 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,0,2,150,64
2023-02-27 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,0,2,84,73
2023-02-27 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,0,2,128,65
2023-02-27 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,0,2,69,92
2023-02-27 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,0,2,52,92
2023-02-27 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,0,2,122,103
2023-02-27 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,0,2,95,64
2023-02-27 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,0,2,144,72
2023-02-27 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,0,2,139,65
2023-02-27 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,0,2,52,68
2023-02-27 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,0,2,78,72
2023-02-27 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,0,2,59,60
2023-02-27 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,0,2,110,103
2023-02-27 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,0,2,124,108
2023-02-27 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,0,2,76,100
2023-02-27 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,0,2,62,105
2023-02-27 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,0,2,70,68
2023-02-27 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,0,2,60,70
2023-02-27 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,0,2,116,63
2023-02-28 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,1,2,144,67
2023-02-28 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,1,2,100,69
2023-02-28 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,1,2,110,71
2023-02-28 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,1,2,92,67
2023-02-28 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,1,2,52,70
2023-02-28 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,1,2,109,70
2023-02-28 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,1,2,111,71
2023-02-28 07:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,7,1,2,127,64
2023-02-28 08:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,8,1,2,93,91
2023-02-28 09:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,9,1,2,65,97
2023-02-28 10:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,10,1,2,150,103
2023-02-28 11:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,11,1,2,114,62
2023-02-28 12:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,12,1,2,126,70
2023-02-28 13:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,13,1,2,52,74
2023-02-28 14:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,14,1,2,132,62
2023-02-28 15:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,15,1,2,54,72
2023-02-28 16:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,16,1,2,93,68
2023-02-28 17:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,17,1,2,82,100
2023-02-28 18:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,18,1,2,117,100
2023-02-28 19:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,19,1,2,67,100
2023-02-28 20:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,20,1,2,103,98
2023-02-28 21:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,21,1,2,100,59
2023-02-28 22:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,22,1,2,109,69
2023-02-28 23:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,23,1,2,66,60
2023-03-01 00:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,0,2,3,77,69
2023-03-01 01:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,1,2,3,119,67
2023-03-01 02:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,2,2,3,143,63
2023-03-01 03:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,3,2,3,63,59
2023-03-01 04:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,4,2,3,75,65
2023-03-01 05:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,5,2,3,103,70
2023-03-01 06:00:00,Pune,Viman_Nagar,Pune_Viman_Nagar,6,2,3,143,67
